ts,open,high,low,close,volume
1767237300000,87948.7,87984.3,87929.5,87978.1,22.96
1767237600000,87978.1,87984.0,87891.1,87891.2,20.2
1767237900000,87891.2,87908.2,87857.2,87883.4,20.992
1767238200000,87883.4,87900.8,87861.2,87900.8,23.977
1767238500000,87900.8,87922.3,87898.0,87907.9,17.669
1767238800000,87907.9,87930.0,87897.2,87902.2,12.413
1767239100000,87902.2,87902.2,87865.6,87883.6,34.617
1767239400000,87883.6,87883.6,87815.0,87832.5,30.806
1767239700000,87832.5,87844.0,87800.0,87822.0,43.814
1767240000000,87822.0,87829.4,87773.3,87773.4,85.855
1767240300000,87773.4,87780.0,87661.5,87674.4,220.932
1767240600000,87674.4,87693.4,87600.1,87611.9,161.319
1767240900000,87611.9,87622.5,87515.0,87536.1,262.778
1767241200000,87536.1,87605.3,87536.0,87600.1,132.443
1767241500000,87600.1,87670.8,87582.0,87594.1,91.26
1767241800000,87594.1,87630.9,87566.4,87568.9,65.398
1767242100000,87568.9,87591.6,87550.0,87583.8,49.964
1767242400000,87583.8,87623.2,87517.7,87519.6,141.825
1767242700000,87519.6,87633.7,87519.6,87584.3,151.766
1767243000000,87584.3,87584.4,87557.9,87566.8,36.323
1767243300000,87566.8,87583.6,87547.1,87555.8,51.552
1767243600000,87555.8,87639.0,87555.8,87633.4,39.411
1767243900000,87633.4,87686.0,87632.9,87667.6,56.492
1767244200000,87667.6,87687.6,87660.4,87660.4,47.943
1767244500000,87660.4,87697.2,87660.4,87673.5,32.104
1767244800000,87673.5,87677.9,87626.5,87661.2,145.18
1767245100000,87661.2,87679.2,87629.0,87666.9,19.342
1767245400000,87666.9,87711.9,87605.9,87691.9,163.612
1767245700000,87691.9,87691.9,87648.9,87652.9,12.802
1767246000000,87652.9,87664.0,87641.5,87664.0,15.183
1767246300000,87664.0,87679.9,87659.6,87659.7,14.456
1767246600000,87659.7,87692.0,87659.6,87668.7,15.145
1767246900000,87668.7,87668.7,87668.0,87668.1,7.177
1767247200000,87668.1,87668.1,87615.2,87638.2,57.296
1767247500000,87638.2,87638.3,87590.0,87599.9,52.111
1767247800000,87599.9,87615.0,87590.1,87614.9,50.113
1767248100000,87614.9,87627.4,87608.4,87616.5,6.822
1767248400000,87616.5,87617.0,87616.4,87617.0,9.642
1767248700000,87617.0,87623.4,87608.5,87623.4,15.418
1767249000000,87623.4,87641.4,87623.0,87635.9,30.561
1767249300000,87635.9,87636.0,87625.6,87629.0,7.162
1767249600000,87629.0,87640.4,87620.0,87629.0,22.026
1767249900000,87629.0,87638.0,87619.2,87619.3,14.919
1767250200000,87619.3,87620.0,87603.0,87617.3,20.271
1767250500000,87617.3,87626.4,87611.4,87611.4,8.613
1767250800000,87611.4,87620.0,87611.4,87619.0,16.218
1767251100000,87619.0,87639.6,87619.0,87620.8,31.505
1767251400000,87620.8,87620.9,87555.8,87605.5,54.048
1767251700000,87605.5,87626.6,87605.4,87626.5,35.186
1767252000000,87626.5,87626.5,87606.5,87613.8,16.244
1767252300000,87613.8,87613.8,87560.2,87561.0,50.579
1767252600000,87561.0,87621.6,87561.0,87621.6,43.187
