ts,open,high,low,close,volume
1767225600000,87594.9,87814.0,87574.0,87758.5,751.666
1767229200000,87758.5,88022.1,87758.5,87914.0,1369.653
1767232800000,87914.0,88054.0,87852.1,87875.9,667.35
1767236400000,87875.9,87984.3,87800.0,87822.0,395.882
1767240000000,87822.0,87829.4,87515.0,87555.8,1451.415
1767243600000,87555.8,87711.9,87555.8,87668.1,568.847
1767247200000,87668.1,87668.1,87590.0,87611.4,294.954
1767250800000,87611.4,87639.6,87555.8,87586.5,516.685
1767254400000,87586.5,87769.3,87581.4,87727.2,952.496
1767258000000,87727.2,87911.9,87700.0,87837.2,610.278
1767261600000,87837.2,87842.3,87740.7,87813.1,347.184
1767265200000,87813.1,87991.4,87797.3,87980.5,1183.065
1767268800000,87980.5,88000.0,87868.3,87900.0,661.662
1767272400000,87900.0,87987.0,87802.3,87875.8,614.144
1767276000000,87875.8,87932.1,87754.3,87915.4,1017.895
1767279600000,87915.4,88098.6,87868.8,87992.1,1277.3
1767283200000,87992.1,88009.3,87836.3,87958.6,684.735
1767286800000,87958.6,88499.0,87925.1,88294.6,2908.861
1767290400000,88294.6,88337.8,88062.3,88166.0,1235.393
1767294000000,88166.0,88409.6,88035.3,88356.3,761.901
1767297600000,88356.3,88357.4,88209.1,88225.5,417.396
1767301200000,88225.5,88417.8,88215.7,88363.7,494.296
1767304800000,88363.7,88666.0,88363.7,88614.0,2000.244
1767308400000,88614.0,88891.9,88443.9,88810.1,2899.231
1767312000000,88810.1,88863.0,88554.1,88805.8,2007.591
1767315600000,88805.8,88852.4,88500.0,88612.4,1107.979
1767319200000,88612.4,88644.0,88325.9,88608.7,1467.258
1767322800000,88608.7,89100.0,88540.8,88919.8,2929.528
1767326400000,88919.8,88965.1,88600.0,88605.0,1533.942
1767330000000,88605.0,88757.2,88530.4,88724.6,982.693
1767333600000,88724.6,89061.8,88690.0,88910.9,1194.534
1767337200000,88910.9,89030.0,88809.8,88838.9,1218.782
1767340800000,88838.9,89172.0,88774.3,89144.1,1445.669
1767344400000,89144.1,89479.1,89080.1,89449.9,3347.366
1767348000000,89449.9,89946.0,89428.8,89638.2,5178.071
1767351600000,89638.2,89655.1,89323.1,89468.5,2322.754
1767355200000,89468.5,89577.8,89342.9,89359.0,1182.931
1767358800000,89359.0,89710.7,89250.1,89306.6,2242.265
1767362400000,89306.6,90100.0,88413.6,89527.1,12488.599
1767366000000,89527.1,89865.2,88730.9,89361.0,8698.666
1767369600000,89361.0,90881.3,89151.8,90323.5,12573.674
1767373200000,90323.5,90958.5,90137.6,90325.0,5730.66
1767376800000,90325.0,90529.8,89502.5,89728.0,4394.79
1767380400000,89728.0,90123.4,89608.4,89857.0,2331.446
1767384000000,89857.0,90038.2,89575.1,89690.0,1610.615
1767387600000,89690.0,90124.1,89676.3,90005.0,1284.719
1767391200000,90005.0,90370.6,89966.1,90148.9,1545.234
1767394800000,90148.9,90148.9,89835.4,89953.8,1191.785
1767398400000,89953.8,90149.8,89908.1,90109.1,771.075
1767402000000,90109.1,90250.0,90023.1,90229.7,571.319
1767405600000,90229.7,90360.0,90087.0,90295.0,594.71
1767409200000,90295.0,90339.0,90148.3,90284.2,568.262
1767412800000,90284.2,90447.8,90004.8,90122.5,942.415
1767416400000,90122.5,90163.5,89868.4,89988.3,815.961
1767420000000,89988.3,90094.9,89800.1,89825.5,851.562
1767423600000,89825.5,89910.8,89255.1,89525.0,3966.805
1767427200000,89525.0,89802.0,89371.6,89617.3,1957.026
1767430800000,89617.3,89946.1,89586.1,89753.5,1745.579
1767434400000,89753.5,89834.7,89656.2,89711.8,651.947
1767438000000,89711.8,89744.0,89623.0,89706.6,573.614
1767441600000,89706.6,90045.6,89613.0,89993.1,1425.775
1767445200000,89993.1,90027.2,89883.0,89969.9,931.94
1767448800000,89969.9,90200.0,89919.3,90094.7,1267.918
1767452400000,90094.7,90094.7,89922.2,89934.3,749.854
1767456000000,89934.3,90187.8,89866.9,90065.7,1007.336
1767459600000,90065.7,90092.5,89972.9,90059.9,450.104
1767463200000,90059.9,90155.0,90000.0,90110.0,476.748
1767466800000,90110.0,90123.8,90021.2,90093.0,308.423
1767470400000,90093.0,90345.3,89988.1,90333.4,1235.977
