ts,open,high,low,close,volume
1767225600000,87594.9,88054.0,87574.0,87822.0,3184.551
1767240000000,87822.0,87829.4,87515.0,87586.5,2831.901
1767254400000,87586.5,87991.4,87581.4,87980.5,3093.023
1767268800000,87980.5,88098.6,87754.3,87992.1,3571.001
1767283200000,87992.1,88499.0,87836.3,88356.3,5590.89
1767297600000,88356.3,88891.9,88209.1,88810.1,5811.167
1767312000000,88810.1,89100.0,88325.9,88919.8,7512.356
1767326400000,88919.8,89061.8,88530.4,88838.9,4929.951
1767340800000,88838.9,89946.0,88774.3,89468.5,12293.86
1767355200000,89468.5,90100.0,88413.6,89361.0,24612.461
1767369600000,89361.0,90958.5,89151.8,89857.0,25030.57
1767384000000,89857.0,90370.6,89575.1,89953.8,5632.353
1767398400000,89953.8,90360.0,89908.1,90284.2,2505.366
1767412800000,90284.2,90447.8,89255.1,89525.0,6576.743
1767427200000,89525.0,89946.1,89371.6,89706.6,4928.166
1767441600000,89706.6,90200.0,89613.0,89934.3,4375.487
1767456000000,89934.3,90187.8,89866.9,90093.0,2242.611
1767470400000,90093.0,90706.4,89988.1,90599.9,4730.522
1767484800000,90599.9,91586.4,90599.9,91184.2,9810.596
1767499200000,91184.2,91775.6,91143.5,91493.7,6290.747
1767513600000,91493.7,91583.6,91117.8,91258.7,4533.451
1767528000000,91258.7,91379.5,90967.7,91283.8,4094.667
1767542400000,91283.8,91403.4,90809.0,91086.5,5694.197
1767556800000,91086.5,91550.6,91062.3,91490.7,3749.681
1767571200000,91490.7,93396.0,91469.0,92841.5,20882.165
1767585600000,92841.5,92926.3,92108.2,92487.0,7093.016
1767600000000,92487.0,93129.9,92275.6,93103.6,7395.488
1767614400000,93103.6,93996.4,92350.0,93905.0,20229.885
1767628800000,93905.0,94482.4,93200.2,94246.2,17691.225
1767643200000,94246.2,94749.9,93754.0,93825.5,10278.262
1767657600000,93825.5,94116.4,93469.0,93715.8,7056.653
1767672000000,93715.8,93961.0,93054.6,93207.7,6647.861
1767686400000,93207.7,93862.9,93128.1,93814.7,5485.732
1767700800000,93814.7,94405.0,93290.4,93597.9,16694.022
1767715200000,93597.9,93727.0,91217.2,92077.3,28445.707
1767729600000,92077.3,93841.0,92077.2,93714.6,17138.979
1767744000000,93714.6,93714.6,92201.4,92779.9,10330.081
1767758400000,92779.9,92889.0,92470.0,92845.2,4706.916
1767772800000,92845.2,92935.4,91533.4,92051.0,12268.937
1767787200000,92051.0,92259.1,90922.5,91309.4,22179.952
1767801600000,91309.4,91772.0,90624.3,91156.6,17418.362
1767816000000,91156.6,91450.0,90728.7,91332.0,7742.403
1767830400000,91332.0,91641.4,90555.3,90760.1,8071.925
1767844800000,90760.1,91147.9,89586.5,90489.9,15642.291
1767859200000,90489.9,90720.1,89722.0,90189.0,10834.282
1767873600000,90189.0,90794.7,89262.0,90737.8,20247.983
1767888000000,90737.8,91433.0,90250.1,90895.5,14625.358
1767902400000,90895.5,91471.4,90512.1,91061.9,6685.781
1767916800000,91061.9,91597.3,90795.0,91197.0,6529.92
1767931200000,91197.0,91212.2,90699.7,90708.8,4105.127
1767945600000,90708.8,90821.9,89650.1,90413.9,13022.316
1767960000000,90413.9,92001.6,89785.0,91146.1,25390.885
1767974400000,91146.1,91747.8,90128.7,90280.0,14352.96
1767988800000,90280.0,90695.0,90076.6,90608.4,5859.933
1768003200000,90608.4,90758.0,90481.6,90592.1,2021.481
1768017600000,90592.1,90650.0,90373.7,90643.7,1549.884
1768032000000,90643.7,90812.1,90575.8,90691.5,2609.296
1768046400000,90691.5,90754.9,90490.2,90623.0,2037.754
1768060800000,90623.0,90734.7,90467.0,90590.6,1655.187
1768075200000,90590.6,90618.5,90332.8,90479.6,1684.252
1768089600000,90479.6,90709.6,90404.5,90701.3,1267.777
1768104000000,90701.3,90838.5,90545.8,90677.7,1597.54
1768118400000,90677.7,90780.9,90562.6,90715.6,1481.479
1768132800000,90715.6,91174.1,90660.0,90835.4,4698.399
1768147200000,90835.4,91254.5,90615.5,90642.8,3951.992
1768161600000,90642.8,91000.0,90176.4,90962.6,7234.038
1768176000000,90962.6,92500.0,90624.7,91773.0,15602.56
1768190400000,91773.0,92250.0,91339.9,91363.1,6778.189
1768204800000,91363.1,91592.7,90309.0,90572.2,12178.77
1768219200000,90572.2,91650.0,90068.0,91634.2,17156.291
1768233600000,91634.2,92300.0,90955.9,91820.9,19419.433
1768248000000,91820.9,92018.3,90875.6,91248.7,6474.709
1768262400000,91248.7,91517.8,91003.0,91380.8,5446.222
1768276800000,91380.8,92248.0,91299.8,91920.0,9836.125
1768291200000,91920.0,92660.0,91893.1,91964.5,9208.92
1768305600000,91964.5,93415.0,91717.5,93414.9,24161.622
1768320000000,93414.9,94210.0,93034.6,94180.0,18397.722
1768334400000,94180.0,96654.0,94026.2,95389.5,29607.522
1768348800000,95389.5,95680.0,95099.0,95675.6,7836.25
1768363200000,95675.6,95774.6,94509.0,95189.0,10310.997
1768377600000,95189.0,95317.5,94694.3,94760.3,5894.97
1768392000000,94760.3,97090.1,94635.3,96708.6,24720.534
1768406400000,96708.6,97750.2,96200.0,97216.4,25726.2
1768420800000,97216.4,97963.2,96735.2,96900.0,11436.665
1768435200000,96900.0,96948.3,95714.3,95933.0,9320.991
1768449600000,95933.0,96714.2,95913.0,96597.1,6921.176
1768464000000,96597.1,97174.5,96235.2,96530.9,7392.045
1768478400000,96530.9,97113.1,95347.7,96694.8,20815.988
1768492800000,96694.8,97034.9,95100.0,95458.6,16316.223
1768507200000,95458.6,95835.0,95071.8,95559.9,6805.541
1768521600000,95559.9,95818.2,95268.5,95296.6,4576.145
1768536000000,95296.6,95800.0,95072.9,95621.6,5963.181
1768550400000,95621.6,95819.0,95201.6,95377.5,4386.131
1768564800000,95377.5,95767.4,94241.3,94544.4,17451.654
1768579200000,94544.4,95206.5,94452.6,94967.4,8927.072
1768593600000,94967.4,95557.6,94629.7,95504.9,5590.94
1768608000000,95504.9,95553.6,95139.4,95319.1,2109.09
1768622400000,95319.1,95341.3,94989.1,95053.4,1892.477
1768636800000,95053.4,95269.0,94967.9,95269.0,1819.168
1768651200000,95269.0,95653.3,95140.8,95530.0,3285.175
1768665600000,95530.0,95530.0,95164.0,95247.2,2911.372
1768680000000,95247.2,95378.9,94970.1,95103.0,2605.045
1768694400000,95103.0,95198.6,94816.4,95154.6,3300.283
1768708800000,95154.6,95220.0,94980.0,94988.0,1867.54
1768723200000,94988.0,95269.0,94973.9,95137.8,2009.678
1768737600000,95137.8,95339.9,94840.9,95060.0,3938.732
1768752000000,95060.0,95480.0,95013.9,95328.2,2793.916
1768766400000,95328.2,95490.5,93545.0,93624.6,12802.867
1768780800000,93624.6,93624.6,91800.2,92636.7,25618.104
1768795200000,92636.7,92814.5,92340.1,92780.1,4472.02
1768809600000,92780.1,93314.0,92631.3,93144.7,7006.585
1768824000000,93144.7,93190.1,92648.3,93010.1,6157.741
1768838400000,93010.1,93377.0,92869.7,93050.7,5237.327
1768852800000,93050.7,93299.9,92111.2,92584.3,7551.571
1768867200000,92584.3,92847.1,92203.1,92396.4,5911.463
1768881600000,92396.4,92435.6,90720.5,91124.9,20423.45
1768896000000,91124.9,91415.9,90610.1,91177.3,8023.061
1768910400000,91177.3,91339.0,89800.5,90635.2,23899.824
1768924800000,90635.2,90920.0,89228.2,89680.8,17545.452
1768939200000,89680.8,89826.0,87773.1,88379.9,18179.241
1768953600000,88379.9,89560.0,88202.2,89382.6,7733.043
1768968000000,89382.6,90099.6,89048.3,89175.0,7923.922
1768982400000,89175.0,89452.7,88642.2,88750.9,6026.058
1768996800000,88750.9,90542.2,88145.2,90235.2,26399.579
