ts,open,high,low,close,volume
1767225600000,0.1174,0.11874,0.11737,0.11823,114011173.0
1767240000000,0.11823,0.11869,0.11789,0.11837,78014076.0
1767254400000,0.11837,0.12119,0.11827,0.12058,355155969.0
1767268800000,0.12058,0.12743,0.12022,0.12461,484810875.0
1767283200000,0.12461,0.12581,0.12355,0.12577,377649185.0
1767297600000,0.12577,0.12714,0.1254,0.12674,256156356.0
1767312000000,0.12674,0.12937,0.12584,0.12857,227736522.0
1767326400000,0.12857,0.12901,0.1274,0.12784,221186898.0
1767340800000,0.12784,0.13471,0.12784,0.1294,884917376.0
1767355200000,0.1294,0.13618,0.12918,0.13518,1013323426.0
1767369600000,0.13518,0.13994,0.13477,0.13942,654452446.0
1767384000000,0.13942,0.14486,0.13883,0.14183,595061983.0
1767398400000,0.14183,0.14444,0.14114,0.14399,254382930.0
1767412800000,0.14399,0.14421,0.13903,0.13991,330079620.0
1767427200000,0.13991,0.14316,0.13928,0.14242,293225808.0
1767441600000,0.14242,0.14341,0.14209,0.14215,184999680.0
1767456000000,0.14215,0.14235,0.14071,0.14159,195906466.0
1767470400000,0.14159,0.14365,0.1412,0.14306,152786849.0
1767484800000,0.14306,0.15187,0.14269,0.15093,649385868.0
1767499200000,0.15093,0.15421,0.14971,0.15142,664992978.0
1767513600000,0.15142,0.15277,0.15065,0.15186,309286882.0
1767528000000,0.15186,0.15416,0.15034,0.15136,445538704.0
1767542400000,0.15136,0.15287,0.14745,0.1498,478951406.0
1767556800000,0.1498,0.1506,0.14835,0.14943,184464355.0
1767571200000,0.14943,0.15239,0.14876,0.1515,387869204.0
1767585600000,0.1515,0.15166,0.14863,0.14992,305573102.0
1767600000000,0.14992,0.15067,0.14559,0.1477,461899241.0
1767614400000,0.1477,0.14942,0.14613,0.14877,442487076.0
1767628800000,0.14877,0.15382,0.14837,0.15168,587033846.0
1767643200000,0.15168,0.15431,0.15077,0.15166,285498941.0
1767657600000,0.15166,0.15448,0.14909,0.15274,381903670.0
1767672000000,0.15274,0.15288,0.14902,0.14945,241196680.0
1767686400000,0.14945,0.15085,0.14943,0.15038,123619858.0
1767700800000,0.15038,0.15663,0.14895,0.14988,739469791.0
1767715200000,0.14988,0.15027,0.14343,0.14578,969329064.0
1767729600000,0.14578,0.15094,0.14575,0.15049,307192943.0
1767744000000,0.15049,0.15049,0.14682,0.14831,247334862.0
1767758400000,0.14831,0.1491,0.14723,0.149,111333955.0
1767772800000,0.149,0.15398,0.14739,0.14879,598241251.0
1767787200000,0.14879,0.14885,0.14471,0.14601,490034911.0
1767801600000,0.14601,0.14842,0.14536,0.14652,300970427.0
1767816000000,0.14652,0.14723,0.14532,0.14631,150623500.0
1767830400000,0.14631,0.14769,0.14454,0.14517,253677818.0
1767844800000,0.14517,0.14733,0.14112,0.14391,438746309.0
1767859200000,0.14391,0.14469,0.1378,0.14092,540821045.0
1767873600000,0.14092,0.14203,0.13819,0.1418,384887357.0
1767888000000,0.1418,0.14317,0.14052,0.14182,189840323.0
1767902400000,0.14182,0.14344,0.14084,0.14189,106878603.0
1767916800000,0.14189,0.14358,0.14109,0.14296,144745226.0
1767931200000,0.14296,0.14313,0.14186,0.14188,101271341.0
1767945600000,0.14188,0.14208,0.13877,0.14025,217686224.0
1767960000000,0.14025,0.14449,0.13814,0.14203,484308160.0
1767974400000,0.14203,0.14417,0.13887,0.13945,219738964.0
1767988800000,0.13945,0.14111,0.13925,0.14065,76667178.0
1768003200000,0.14065,0.14066,0.13964,0.14023,54746612.0
1768017600000,0.14023,0.14053,0.13937,0.1403,45537984.0
1768032000000,0.1403,0.14045,0.13943,0.13994,78573663.0
1768046400000,0.13994,0.14039,0.13947,0.13991,67495214.0
1768060800000,0.13991,0.1403,0.13943,0.14026,70585015.0
1768075200000,0.14026,0.14039,0.13896,0.13955,71961777.0
1768089600000,0.13955,0.13955,0.13848,0.13903,65857092.0
1768104000000,0.13903,0.14,0.1387,0.13994,66284778.0
1768118400000,0.13994,0.1403,0.13938,0.13964,62317800.0
1768132800000,0.13964,0.14114,0.13643,0.13807,269063507.0
1768147200000,0.13807,0.13987,0.13719,0.13748,186295430.0
1768161600000,0.13748,0.13824,0.13568,0.13793,250911758.0
1768176000000,0.13793,0.14229,0.13652,0.14036,331423283.0
1768190400000,0.14036,0.14128,0.13768,0.13785,180574289.0
1768204800000,0.13785,0.13864,0.13541,0.1366,248241661.0
1768219200000,0.1366,0.13862,0.13482,0.13842,265434944.0
1768233600000,0.13842,0.14012,0.1368,0.13825,249054061.0
1768248000000,0.13825,0.13886,0.13544,0.13654,174411372.0
1768262400000,0.13654,0.13735,0.13618,0.13703,90558346.0
1768276800000,0.13703,0.1395,0.13701,0.13858,144415575.0
1768291200000,0.13858,0.14035,0.13854,0.13903,161686434.0
1768305600000,0.13903,0.14236,0.13867,0.14205,382025549.0
1768320000000,0.14205,0.14482,0.14187,0.14433,278563542.0
1768334400000,0.14433,0.15087,0.14344,0.14824,645506548.0
1768348800000,0.14824,0.14967,0.14709,0.14954,199823450.0
1768363200000,0.14954,0.14977,0.14681,0.14844,197472455.0
1768377600000,0.14844,0.14874,0.14567,0.14594,170857580.0
1768392000000,0.14594,0.14976,0.1455,0.14893,381909278.0
1768406400000,0.14893,0.15128,0.14614,0.14783,457767020.0
1768420800000,0.14783,0.14911,0.14619,0.14711,126445400.0
1768435200000,0.14711,0.14715,0.14232,0.14262,368872592.0
1768449600000,0.14262,0.14453,0.14252,0.1441,175499768.0
1768464000000,0.1441,0.14503,0.1432,0.14362,122024463.0
1768478400000,0.14362,0.14492,0.13992,0.14199,284149440.0
1768492800000,0.14199,0.14237,0.13908,0.1399,273193349.0
1768507200000,0.1399,0.14043,0.13872,0.13997,132731585.0
1768521600000,0.13997,0.14038,0.1391,0.13935,106689532.0
1768536000000,0.13935,0.14027,0.13826,0.13993,132744828.0
1768550400000,0.13993,0.14026,0.13722,0.13798,228148741.0
1768564800000,0.13798,0.13835,0.13503,0.13594,305538413.0
1768579200000,0.13594,0.13736,0.13554,0.13716,217732843.0
1768593600000,0.13716,0.13841,0.13619,0.13805,108750184.0
1768608000000,0.13805,0.13853,0.13724,0.13736,72051761.0
1768622400000,0.13736,0.13781,0.13671,0.13722,68413022.0
1768636800000,0.13722,0.13789,0.13704,0.13762,69232928.0
1768651200000,0.13762,0.13999,0.13731,0.13945,109455994.0
1768665600000,0.13945,0.13984,0.13812,0.13863,83484098.0
1768680000000,0.13863,0.13896,0.13713,0.13781,79655802.0
1768694400000,0.13781,0.13828,0.13674,0.13733,96323390.0
1768708800000,0.13733,0.13745,0.13662,0.13707,44154465.0
1768723200000,0.13707,0.1376,0.1368,0.1371,41693792.0
1768737600000,0.1371,0.13801,0.13626,0.13652,145919249.0
1768752000000,0.13652,0.13783,0.13631,0.13709,66235318.0
1768766400000,0.13709,0.13795,0.13115,0.13153,407976910.0
1768780800000,0.13153,0.13154,0.11888,0.12726,1348456622.0
1768795200000,0.12726,0.12764,0.1264,0.12713,206215603.0
1768809600000,0.12713,0.12833,0.12698,0.12778,146350142.0
1768824000000,0.12778,0.12892,0.12724,0.12774,131309405.0
1768838400000,0.12774,0.13014,0.12764,0.1298,136957400.0
1768852800000,0.1298,0.13058,0.12845,0.12906,150128163.0
1768867200000,0.12906,0.12926,0.12764,0.12789,148574520.0
1768881600000,0.12789,0.12819,0.12636,0.12669,235468039.0
1768896000000,0.12669,0.12696,0.12503,0.12518,248871409.0
1768910400000,0.12518,0.12669,0.12412,0.12512,351294677.0
1768924800000,0.12512,0.12563,0.1232,0.12384,230990168.0
1768939200000,0.12384,0.1244,0.12155,0.12329,244522461.0
1768953600000,0.12329,0.12644,0.12311,0.12543,170416730.0
1768968000000,0.12543,0.12631,0.12474,0.12492,141347392.0
1768982400000,0.12492,0.12499,0.12261,0.123,222427306.0
1768996800000,0.123,0.12659,0.12145,0.1263,413235738.0
1769011200000,0.1263,0.12831,0.12016,0.12805,562982190.0
1769025600000,0.12805,0.12882,0.12614,0.12645,199254313.0
1769040000000,0.12645,0.12784,0.12637,0.12685,86791999.0
1769054400000,0.12685,0.12737,0.12592,0.12603,76971685.0
1769068800000,0.12603,0.12713,0.12565,0.12581,118265985.0
1769083200000,0.12581,0.12642,0.12309,0.12418,281403338.0
1769097600000,0.12418,0.1255,0.12383,0.1247,169187302.0
1769112000000,0.1247,0.12482,0.12357,0.12429,91044877.0
1769126400000,0.12429,0.1257,0.12395,0.12544,63140278.0
1769140800000,0.12544,0.12591,0.12486,0.125,92219412.0
1769155200000,0.125,0.12541,0.12412,0.12511,110677975.0
1769169600000,0.12511,0.12529,0.12188,0.12464,294352413.0
1769184000000,0.12464,0.12781,0.12425,0.12466,344838726.0
1769198400000,0.12466,0.12509,0.1231,0.12469,111141300.0
1769212800000,0.12469,0.12482,0.12401,0.12435,35656156.0
1769227200000,0.12435,0.12479,0.12395,0.12413,44511398.0
1769241600000,0.12413,0.12484,0.12405,0.12455,32424950.0
1769256000000,0.12455,0.12468,0.12345,0.12362,57312257.0
1769270400000,0.12362,0.12417,0.12282,0.12407,63166628.0
1769284800000,0.12407,0.12468,0.12398,0.12415,31523747.0
1769299200000,0.12415,0.12428,0.1229,0.12322,72581164.0
1769313600000,0.12322,0.12351,0.12252,0.12291,52942392.0
1769328000000,0.12291,0.12362,0.12223,0.12328,82920513.0
1769342400000,0.12328,0.12331,0.12165,0.12221,153161217.0
1769356800000,0.12221,0.12221,0.11751,0.11866,646068693.0
1769371200000,0.11866,0.1196,0.11775,0.11939,243094403.0
1769385600000,0.11939,0.12277,0.11916,0.12128,248361883.0
1769400000000,0.12128,0.12292,0.12122,0.12166,148878987.0
1769414400000,0.12166,0.12255,0.12059,0.12098,168113157.0
1769428800000,0.12098,0.12381,0.12098,0.12219,438138784.0
1769443200000,0.12219,0.12344,0.12136,0.12232,253629450.0
1769457600000,0.12232,0.12305,0.12146,0.12229,141189594.0
1769472000000,0.12229,0.12329,0.12187,0.12278,72927271.0
1769486400000,0.12278,0.12342,0.1219,0.12211,87898397.0
1769500800000,0.12211,0.12262,0.12158,0.1223,81725048.0
1769515200000,0.1223,0.12297,0.12117,0.12292,185302863.0
1769529600000,0.12292,0.1256,0.12168,0.12428,472103666.0
1769544000000,0.12428,0.12657,0.12426,0.12612,172085940.0
