ts,open,high,low,close,volume
1767225600000,87594.9,87770.8,87574.0,87684.8,323.475
1767226500000,87684.8,87738.9,87684.7,87723.9,158.001
1767227400000,87723.9,87726.3,87676.2,87698.1,144.601
1767228300000,87698.1,87814.0,87698.1,87758.5,125.589
1767229200000,87758.5,87977.9,87758.5,87950.2,744.62
1767230100000,87950.2,88022.1,87830.0,87837.2,300.18
1767231000000,87837.2,87865.5,87790.0,87851.3,105.575
1767231900000,87851.3,87980.6,87835.5,87914.0,219.278
1767232800000,87914.0,87990.9,87854.8,87958.9,133.847
1767233700000,87958.9,88054.0,87901.8,87917.1,183.809
1767234600000,87917.1,88021.9,87900.1,87918.0,159.416
1767235500000,87918.0,87923.1,87852.1,87875.9,190.278
1767236400000,87875.9,87948.7,87850.0,87948.7,168.434
1767237300000,87948.7,87984.3,87857.2,87883.4,64.152
1767238200000,87883.4,87930.0,87861.2,87902.2,54.059
1767239100000,87902.2,87902.2,87800.0,87822.0,109.237
1767240000000,87822.0,87829.4,87600.1,87611.9,468.106
1767240900000,87611.9,87670.8,87515.0,87594.1,486.481
1767241800000,87594.1,87630.9,87517.7,87519.6,257.187
1767242700000,87519.6,87633.7,87519.6,87555.8,239.641
1767243600000,87555.8,87687.6,87555.8,87660.4,143.846
1767244500000,87660.4,87697.2,87626.5,87666.9,196.626
1767245400000,87666.9,87711.9,87605.9,87664.0,191.597
1767246300000,87664.0,87692.0,87659.6,87668.1,36.778
1767247200000,87668.1,87668.1,87590.0,87614.9,159.52
1767248100000,87614.9,87627.4,87608.4,87623.4,31.882
1767249000000,87623.4,87641.4,87620.0,87629.0,59.749
1767249900000,87629.0,87638.0,87603.0,87611.4,43.803
1767250800000,87611.4,87639.6,87555.8,87605.5,101.771
1767251700000,87605.5,87626.6,87560.2,87561.0,102.009
1767252600000,87561.0,87631.7,87561.0,87590.1,133.334
1767253500000,87590.1,87629.1,87563.8,87586.5,179.571
1767254400000,87586.5,87769.3,87581.4,87711.0,385.874
1767255300000,87711.0,87733.2,87670.0,87690.1,149.91
1767256200000,87690.1,87756.3,87645.9,87653.7,316.452
1767257100000,87653.7,87727.3,87653.7,87727.2,100.26
1767258000000,87727.2,87810.3,87700.0,87801.3,160.514
1767258900000,87801.3,87911.9,87766.7,87784.9,303.57
1767259800000,87784.9,87830.0,87784.8,87830.0,64.563
1767260700000,87830.0,87837.3,87806.9,87837.2,81.631
1767261600000,87837.2,87842.3,87808.9,87824.0,76.813
1767262500000,87824.0,87824.1,87740.7,87802.8,108.158
1767263400000,87802.8,87804.3,87776.9,87784.9,94.998
1767264300000,87784.9,87833.3,87780.0,87813.1,67.215
1767265200000,87813.1,87949.7,87797.3,87876.3,506.099
1767266100000,87876.3,87933.8,87872.0,87876.7,331.469
1767267000000,87876.7,87916.5,87828.9,87882.0,178.373
1767267900000,87882.0,87991.4,87881.9,87980.5,167.124
1767268800000,87980.5,88000.0,87931.0,87963.6,279.397
1767269700000,87963.6,87993.2,87904.9,87957.0,166.429
1767270600000,87957.0,87957.0,87868.3,87931.9,157.14
1767271500000,87931.9,87947.0,87900.0,87900.0,58.696
1767272400000,87900.0,87957.9,87840.8,87943.8,189.754
1767273300000,87943.8,87987.0,87911.9,87942.7,98.397
1767274200000,87942.7,87952.7,87912.1,87942.2,94.641
1767275100000,87942.2,87942.2,87802.3,87875.8,231.352
1767276000000,87875.8,87920.4,87781.0,87911.6,320.103
1767276900000,87911.6,87924.8,87800.0,87822.7,249.372
1767277800000,87822.7,87859.8,87754.3,87852.0,213.109
1767278700000,87852.0,87932.1,87842.6,87915.4,235.311
1767279600000,87915.4,87950.2,87868.8,87950.2,264.13
1767280500000,87950.2,88044.0,87928.2,87973.6,426.18
1767281400000,87973.6,88098.6,87893.5,87971.0,406.152
1767282300000,87971.0,88060.2,87938.9,87992.1,180.838
1767283200000,87992.1,88009.3,87872.4,87899.1,235.74
1767284100000,87899.1,87924.6,87836.3,87913.1,238.916
1767285000000,87913.1,87956.9,87891.1,87894.1,118.502
1767285900000,87894.1,87958.8,87894.0,87958.6,91.577
1767286800000,87958.6,88049.9,87925.1,88013.8,187.862
1767287700000,88013.8,88249.1,87995.6,88224.5,1049.097
1767288600000,88224.5,88499.0,88224.5,88316.5,1372.387
1767289500000,88316.5,88420.0,88252.1,88294.6,299.515
1767290400000,88294.6,88337.8,88134.8,88134.8,681.286
1767291300000,88134.8,88218.5,88062.3,88062.9,341.734
1767292200000,88062.9,88156.4,88062.9,88151.8,109.386
1767293100000,88151.8,88181.8,88114.4,88166.0,102.987
1767294000000,88166.0,88166.0,88035.3,88085.9,142.65
1767294900000,88085.9,88142.0,88085.9,88133.2,75.015
1767295800000,88133.2,88319.4,88128.0,88291.4,225.243
1767296700000,88291.4,88409.6,88265.2,88356.3,318.993
1767297600000,88356.3,88357.4,88267.0,88305.5,133.471
1767298500000,88305.5,88336.8,88279.2,88336.0,71.304
1767299400000,88336.0,88336.0,88209.1,88214.7,152.364
1767300300000,88214.7,88254.6,88211.7,88225.5,60.257
1767301200000,88225.5,88417.8,88215.7,88351.1,212.624
1767302100000,88351.1,88368.1,88320.8,88346.2,61.463
1767303000000,88346.2,88364.6,88290.5,88290.5,136.281
1767303900000,88290.5,88365.2,88267.2,88363.7,83.928
1767304800000,88363.7,88580.0,88363.7,88483.3,940.332
1767305700000,88483.3,88554.7,88445.0,88500.3,264.901
1767306600000,88500.3,88570.0,88400.3,88559.0,381.655
1767307500000,88559.0,88666.0,88502.4,88614.0,413.356
1767308400000,88614.0,88741.4,88443.9,88543.5,1128.37
1767309300000,88543.5,88750.0,88536.5,88693.0,576.147
1767310200000,88693.0,88841.0,88693.0,88840.9,625.911
1767311100000,88840.9,88891.9,88720.0,88810.1,568.803
1767312000000,88810.1,88850.0,88565.0,88604.0,775.473
1767312900000,88604.0,88700.0,88554.1,88678.3,371.285
1767313800000,88678.3,88848.5,88613.7,88671.9,424.386
1767314700000,88671.9,88863.0,88668.6,88805.8,436.447
1767315600000,88805.8,88852.4,88702.3,88731.9,282.495
1767316500000,88731.9,88731.9,88656.7,88658.9,180.656
1767317400000,88658.9,88675.0,88500.0,88608.5,513.181
1767318300000,88608.5,88641.3,88542.7,88612.4,131.647
1767319200000,88612.4,88644.0,88402.2,88460.9,370.24
1767320100000,88460.9,88502.2,88325.9,88395.6,590.51
1767321000000,88395.6,88491.1,88382.3,88449.9,166.513
1767321900000,88449.9,88615.5,88431.5,88608.7,339.995
1767322800000,88608.7,88946.2,88540.8,88934.7,735.97
1767323700000,88934.7,88959.5,88777.9,88851.9,564.729
1767324600000,88851.9,89100.0,88814.4,88941.2,857.09
1767325500000,88941.2,89100.0,88840.0,88919.8,771.739
1767326400000,88919.8,88965.1,88782.8,88789.3,446.37
1767327300000,88789.3,88823.1,88651.1,88707.4,596.842
