ts,open,high,low,close,volume
1767225600000,2970.57,2982.3,2970.25,2978.83,14349.12
1767229200000,2978.83,2988.54,2978.47,2983.54,25695.34
1767232800000,2983.54,2987.14,2979.45,2981.63,6607.72
1767236400000,2981.63,2985.83,2978.79,2979.42,6176.0
1767240000000,2979.42,2980.29,2972.12,2974.96,14918.39
1767243600000,2974.96,2983.34,2974.96,2981.02,7689.13
1767247200000,2981.02,2981.03,2975.25,2975.92,10333.23
1767250800000,2975.92,2981.37,2975.91,2977.46,9455.44
1767254400000,2977.46,2982.75,2976.87,2981.61,7251.15
1767258000000,2981.61,2986.85,2981.03,2982.98,12325.09
1767261600000,2982.98,2985.0,2980.83,2984.0,7391.3
1767265200000,2984.0,2993.08,2983.81,2988.31,18798.72
1767268800000,2988.31,2989.79,2981.81,2986.24,12381.77
1767272400000,2986.24,2988.89,2981.1,2981.57,12437.3
1767276000000,2981.57,2985.57,2975.9,2984.38,20603.68
1767279600000,2984.38,2994.68,2979.5,2988.9,22166.04
1767283200000,2988.9,2990.01,2979.11,2981.19,26983.57
1767286800000,2981.19,3005.54,2979.85,2989.83,49665.97
1767290400000,2989.83,2991.88,2984.09,2989.05,25085.29
1767294000000,2989.05,2996.99,2985.79,2994.31,10400.04
1767297600000,2994.31,2995.75,2986.06,2988.02,11893.35
1767301200000,2988.02,2991.97,2985.55,2988.39,6350.23
1767304800000,2988.39,2998.96,2985.57,2997.73,16485.13
1767308400000,2997.73,3008.73,2990.57,3002.79,44042.24
1767312000000,3002.79,3007.05,2993.64,3004.65,24417.32
1767315600000,3004.65,3007.0,2996.54,3001.4,12071.49
1767319200000,3001.4,3002.35,2990.03,3000.59,21486.24
1767322800000,3000.59,3034.66,2998.31,3021.49,89338.21
1767326400000,3021.49,3023.77,3009.1,3010.5,23399.52
1767330000000,3010.5,3017.17,3006.77,3015.26,15605.39
1767333600000,3015.26,3038.47,3013.17,3025.77,45425.96
1767337200000,3025.77,3031.39,3015.51,3016.91,26212.76
1767340800000,3016.91,3033.72,3013.95,3030.83,25366.85
1767344400000,3030.83,3053.72,3028.86,3046.88,73012.19
1767348000000,3046.88,3069.61,3044.07,3055.92,89726.04
1767351600000,3055.92,3056.53,3039.3,3046.18,40539.75
1767355200000,3046.18,3056.65,3041.63,3047.04,22373.26
1767358800000,3047.04,3056.78,3044.99,3048.63,23859.57
1767362400000,3048.63,3108.54,3018.76,3081.08,259494.15
1767366000000,3081.08,3096.84,3052.94,3084.98,132719.27
1767369600000,3084.98,3145.94,3076.95,3130.65,222258.87
1767373200000,3130.65,3150.0,3109.01,3121.23,120081.67
1767376800000,3121.23,3130.9,3095.26,3109.0,58614.37
1767380400000,3109.0,3126.99,3105.1,3122.6,41673.31
1767384000000,3122.6,3128.92,3109.65,3116.19,23118.04
1767387600000,3116.19,3133.31,3115.0,3129.29,22018.95
1767391200000,3129.29,3145.2,3126.6,3132.39,29311.04
1767394800000,3132.39,3134.89,3118.6,3123.67,17471.18
1767398400000,3123.67,3135.44,3120.81,3129.4,16026.22
1767402000000,3129.4,3130.31,3121.64,3129.17,10655.01
1767405600000,3129.17,3129.57,3118.23,3124.3,17967.27
1767409200000,3124.3,3125.78,3117.1,3123.86,12666.74
1767412800000,3123.86,3126.65,3113.28,3114.93,15352.25
1767416400000,3114.93,3117.46,3102.5,3110.52,23085.37
1767420000000,3110.52,3116.12,3096.13,3096.38,29443.85
1767423600000,3096.38,3103.9,3073.0,3089.08,106331.14
1767427200000,3089.08,3104.21,3082.04,3094.24,35724.95
1767430800000,3094.24,3109.0,3090.45,3099.36,26382.44
1767434400000,3099.36,3104.03,3095.21,3095.92,17338.3
1767438000000,3095.92,3099.0,3090.2,3096.75,21921.05
1767441600000,3096.75,3104.51,3091.78,3103.33,21071.92
1767445200000,3103.33,3106.51,3099.0,3101.56,18461.6
1767448800000,3101.56,3112.98,3099.92,3104.53,29321.81
1767452400000,3104.53,3106.61,3096.95,3099.28,20713.78
1767456000000,3099.28,3110.46,3095.93,3105.36,19207.25
1767459600000,3105.36,3108.69,3103.87,3106.8,7663.04
1767463200000,3106.8,3117.45,3103.26,3114.73,13335.2
1767466800000,3114.73,3114.74,3108.48,3111.68,9103.34
1767470400000,3111.68,3115.51,3105.38,3113.77,9697.11
1767474000000,3113.77,3128.64,3111.23,3119.5,21690.7
1767477600000,3119.5,3125.0,3111.63,3121.02,12273.69
1767481200000,3121.02,3129.95,3118.84,3125.42,14906.35
1767484800000,3125.42,3165.39,3124.44,3155.69,86854.39
1767488400000,3155.69,3160.74,3140.01,3148.37,27694.15
1767492000000,3148.37,3149.94,3135.98,3139.8,19453.94
1767495600000,3139.8,3149.52,3138.67,3145.82,21936.75
1767499200000,3145.82,3154.59,3143.3,3146.96,15123.96
1767502800000,3146.96,3151.06,3143.56,3149.74,10673.46
1767506400000,3149.74,3162.4,3136.0,3138.5,55547.53
1767510000000,3138.5,3145.42,3132.83,3139.79,27433.23
1767513600000,3139.79,3140.82,3124.6,3136.95,43292.17
1767517200000,3136.95,3147.0,3133.21,3142.31,27917.0
1767520800000,3142.31,3147.64,3141.43,3145.17,18901.51
1767524400000,3145.17,3145.17,3133.39,3138.21,18249.04
1767528000000,3138.21,3145.83,3132.06,3135.41,19022.16
1767531600000,3135.41,3139.92,3130.11,3138.76,13003.46
1767535200000,3138.76,3142.0,3130.57,3135.72,21025.07
1767538800000,3135.72,3138.45,3116.0,3133.77,44026.6
1767542400000,3133.77,3138.55,3129.48,3137.83,20022.54
1767546000000,3137.83,3142.82,3133.69,3136.2,13615.49
1767549600000,3136.2,3136.8,3121.28,3133.57,22877.18
1767553200000,3133.57,3134.26,3117.14,3131.45,26293.23
1767556800000,3131.45,3142.09,3128.77,3140.7,15871.68
1767560400000,3140.7,3154.0,3135.37,3143.9,31448.18
1767564000000,3143.9,3149.34,3134.5,3137.89,23740.13
